ID,"North American Industry Classification System, NAICS - code","North American Industry Classification System, NAICS",Geography - code,Geography,Location indicator - code,Location indicator,Incorporation status - code,Incorporation status,Reference year,Total number of businesses,"All businesses, minimum revenue value","All businesses, maximum revenue value","Businesses in first quartile, minimum value in revenue range","Businesses in first quartile, maximum value in revenue range","Businesses in second quartile, minimum value in revenue range","Businesses in second quartile, maximum value in revenue range","Businesses in third quartile, minimum value in revenue range","Businesses in third quartile, maximum value in revenue range","Businesses in fourth quartile, minimum value in revenue range","Businesses in fourth quartile, maximum value in revenue range",Total revenue,"Total revenue, quality indicator","Total revenue, first quartile","Total revenue, second quartile","Total revenue, third quartile","Total revenue, fourth quartile",Sales of goods and services*,"Sales of goods and services* , quality indicator","Sales of goods and services* , first quartile","Sales of goods and services* , second quartile","Sales of goods and services* , third quartile","Sales of goods and services* , fourth quartile","Sales of goods and services*  , percent of businesses reporting",All other revenues*,"All other revenues* , quality indicator","All other revenues* , first quartile","All other revenues* , second quartile","All other revenues* , third quartile","All other revenues* , fourth quartile","All other revenues* , percent of businesses reporting",Sales of goods and services* ( percent of total revenue),"Sales of goods and services* ( percent of total revenue), quality indicator","Sales of goods and services* ( percent of total revenue), first quartile","Sales of goods and services* ( percent of total revenue), second quartile","Sales of goods and services* ( percent of total revenue), third quartile","Sales of goods and services* ( percent of total revenue), fourth quartile",All other revenues* ( percent of total revenue),"All other revenues* ( percent of total revenue), quality indicator","All other revenues* ( percent of total revenue), first quartile","All other revenues* ( percent of total revenue), second quartile","All other revenues* ( percent of total revenue), third quartile","All other revenues* ( percent of total revenue), fourth quartile"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,0,All industries,46,Manitoba,2,Urban,3,All businesses,2017,38905,..,1,..,0.02,0.02,0.192,0.192,0.547,0.547,1,440,A,559,711.9,303.4,185.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
61,0,All industries,47,Saskatchewan,1,Rural,1,Unincorporated,2017,7402,..,1,..,0.152,0.152,0.448,0.448,0.796,0.796,1,121.1,A,207.2,136.7,77.8,62.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
62,0,All industries,47,Saskatchewan,1,Rural,2,Incorporated,2017,16993,..,1,..,-0.038,-0.038,0.026,0.026,0.223,0.223,1,701.5,B,785.7,831.7,784.1,404.6,643.8,B,724.9,778,736.8,335.5,94.3,57.8,B,60.8,53.8,47.4,69.1,80.5,91.8,B,92.3,93.5,94,82.9,8.2,B,7.7,6.5,6,17.1
63,0,All industries,47,Saskatchewan,1,Rural,3,All businesses,2017,24395,..,1,..,-0.058,-0.058,0.107,0.107,0.43,0.43,1,525.4,B,764.7,733.2,435.2,168.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
64,0,All industries,47,Saskatchewan,2,Urban,1,Unincorporated,2017,12356,..,1,..,0.23,0.23,0.497,0.497,0.747,0.747,1,112.9,A,170.8,113.6,82.9,84.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
65,0,All industries,47,Saskatchewan,2,Urban,2,Incorporated,2017,23471,..,1,..,-0.005,-0.005,0.113,0.113,0.416,0.416,1,621.8,A,607.8,895.9,611.5,372.3,551.3,A,547.6,829.3,554.5,273.9,87.3,70.5,B,60.2,66.6,57,98.3,58.9,88.7,A,90.1,92.6,90.7,73.6,11.3,B,9.9,7.4,9.3,26.4
66,0,All industries,47,Saskatchewan,2,Urban,3,All businesses,2017,35827,..,1,..,0.02,0.02,0.236,0.236,0.591,0.591,1,446.3,A,590.4,694.9,294.1,205.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
67,0,All industries,48,Alberta,1,Rural,1,Unincorporated,2017,11151,..,1,..,0.176,0.176,0.433,0.433,0.724,0.724,1,109.3,A,165.9,121.4,79.3,70.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
68,0,All industries,48,Alberta,1,Rural,2,Incorporated,2017,42592,..,1,..,-0.046,-0.046,0.083,0.083,0.32,0.32,1,547.5,A,569.4,719,573.9,327.6,507.1,A,527,689.2,542.6,269.5,94,40.4,B,42.4,29.8,31.3,58.1,52.8,92.6,A,92.6,95.9,94.6,82.3,7.4,B,7.4,4.1,5.4,17.7
69,0,All industries,48,Alberta,1,Rural,3,All businesses,2017,53743,..,1,..,-0.014,-0.014,0.136,0.136,0.425,0.425,1,456.6,A,553.5,662.9,401.3,208.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
70,0,All industries,48,Alberta,2,Urban,1,Unincorporated,2017,47990,..,1,..,0.255,0.255,0.509,0.509,0.763,0.763,1,95.6,A,129.8,84.3,77.4,91,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
71,0,All industries,48,Alberta,2,Urban,2,Incorporated,2017,159539,..,1,..,-0.004,-0.004,0.13,0.13,0.435,0.435,1,498.1,A,477.1,736.3,463.7,315.2,447.6,A,433,696.1,421,240.3,90.3,50.4,B,44,40.3,42.7,74.8,41.2,89.9,A,90.8,94.5,90.8,76.3,10.1,B,9.2,5.5,9.2,23.7
72,0,All industries,48,Alberta,2,Urban,3,All businesses,2017,207529,..,1,..,0.01,0.01,0.212,0.212,0.547,0.547,1,405,A,476.6,630.4,298.7,214.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
73,0,All industries,59,British Columbia,1,Rural,1,Unincorporated,2017,14164,..,1,..,0.171,0.171,0.4,0.4,0.665,0.665,1,124.5,A,184.4,139.5,93.3,81,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
74,0,All industries,59,British Columbia,1,Rural,2,Incorporated,2017,18846,..,1,..,-0.001,-0.001,0.095,0.095,0.298,0.298,1,567.4,A,437.3,837.1,638.7,356.3,527.2,A,406.7,806.9,608,287.2,90.7,40.2,B,30.6,30.2,30.8,69,47.8,92.9,A,93,96.4,95.2,80.6,7.1,B,7,3.6,4.8,19.4
75,0,All industries,59,British Columbia,1,Rural,3,All businesses,2017,33010,..,1,..,0.03,0.03,0.203,0.203,0.495,0.495,1,377.3,A,463.9,610.8,281,153.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
76,0,All industries,59,British Columbia,2,Urban,1,Unincorporated,2017,109288,..,1,..,0.251,0.251,0.487,0.487,0.726,0.726,1,110.9,A,168.4,105.5,84.7,85.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
77,0,All industries,59,British Columbia,2,Urban,2,Incorporated,2017,165570,..,1,..,0,0,0.107,0.107,0.371,0.371,1,587.3,A,473.2,832.5,639.4,403.9,519.4,A,417.4,787.4,585.1,287.6,86.2,67.9,B,55.9,45.1,54.3,116.3,47.4,88.4,A,88.2,94.6,91.5,71.2,11.6,B,11.8,5.4,8.5,28.8
78,0,All industries,59,British Columbia,2,Urban,3,All businesses,2017,274858,..,1,..,0.038,0.038,0.251,0.251,0.574,0.574,1,397.9,A,516.2,616.6,269.2,189.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
79,0,All industries,63,Territories,1,Rural,1,Unincorporated,2017,556,..,1,..,0.099,0.099,0.382,0.382,0.685,0.685,1,140.2,A,178.6,173.2,113,95.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
80,0,All industries,63,Territories,1,Rural,2,Incorporated,2017,918,..,1,..,-0.01,-0.01,0.068,0.068,0.197,0.197,1,937.8,B,804,1281.5,1071.2,594.6,807.7,B,693.5,1124.1,963.7,449.3,89.4,130.2,B,110.5,157.3,107.5,145.3,49.1,86.1,B,86.3,87.7,90,75.6,13.9,B,13.7,12.3,10,24.4
81,0,All industries,63,Territories,1,Rural,3,All businesses,2017,1474,..,1,..,0,0,0.121,0.121,0.412,0.412,1,636.9,A,716.7,1056.7,552.9,221.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
82,0,All industries,63,Territories,2,Urban,1,Unincorporated,2017,1231,..,1,..,0.221,0.221,0.458,0.458,0.728,0.728,1,130.9,A,190.7,141.1,97.4,94.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
83,0,All industries,63,Territories,2,Urban,2,Incorporated,2017,1660,..,1,..,-0.001,-0.001,0.098,0.098,0.3,0.3,1,726.2,A,561.6,1014.2,879.9,449,640.3,A,481.7,948.2,816.7,314.5,87.3,85.9,B,79.9,66,63.2,134.4,46.3,88.2,A,85.8,93.5,92.8,70.1,11.8,B,14.2,6.5,7.2,29.9
84,0,All industries,63,Territories,2,Urban,3,All businesses,2017,2891,..,1,..,0.036,0.036,0.224,0.224,0.541,0.541,1,472.7,A,596,786.4,337.4,170.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
85,0,All industries,60,Yukon,1,Rural,1,Unincorporated,2017,201,..,1,..,0.002,0.002,0.241,0.241,0.503,0.503,1,145.8,A,122.5,235.6,113.3,111.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
86,0,All industries,60,Yukon,1,Rural,2,Incorporated,2017,221,..,1,..,-0.001,-0.001,0.071,0.071,0.235,0.235,1,863.7,A,779.4,1340.4,763,571.9,805.2,A,666.8,1287.5,749.1,517.6,95.9,58.4,B,112.6,52.9,13.9,54.3,40.3,93.2,A,85.6,96.1,98.2,90.5,6.8,B,14.4,3.9,1.8,9.5
87,0,All industries,60,Yukon,1,Rural,3,All businesses,2017,422,..,1,..,0,0,0.128,0.128,0.364,0.364,1,521.7,A,500.9,988.2,364.7,233.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
88,0,All industries,60,Yukon,2,Urban,1,Unincorporated,2017,843,..,1,..,0.21,0.21,0.437,0.437,0.704,0.704,1,136.9,A,200.7,158.3,95.5,93,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
89,0,All industries,60,Yukon,2,Urban,2,Incorporated,2017,1046,..,1,..,0,0,0.103,0.103,0.326,0.326,1,665.9,A,507.4,922.2,806.8,427.2,594.1,A,443.6,871.8,770,290.9,86.7,71.8,B,63.8,50.4,36.8,136.2,44.8,89.2,A,87.4,94.5,95.4,68.1,10.8,B,12.6,5.5,4.6,31.9
90,0,All industries,60,Yukon,2,Urban,3,All businesses,2017,1889,..,1,..,0.041,0.041,0.238,0.238,0.536,0.536,1,429.8,A,545.2,714.8,272.4,186.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
91,0,All industries,61,Nordwest Territories,1,Rural,1,Unincorporated,2017,186,..,1,..,0.103,0.103,0.382,0.382,0.658,0.658,1,128.8,A,188.1,140.5,81.7,104.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
92,0,All industries,61,Nordwest Territories,1,Rural,2,Incorporated,2017,376,..,1,..,-0.034,-0.034,0.047,0.047,0.171,0.171,1,889.3,B,799.9,1178.8,1043.3,535.1,776.7,B,742.4,1054.3,931.9,378.1,91,112.6,B,57.5,124.5,111.4,157,49.7,87.3,B,92.8,89.4,89.3,70.7,12.7,B,7.2,10.6,10.7,29.3
93,0,All industries,61,Nordwest Territories,1,Rural,3,All businesses,2017,562,..,1,..,-0.001,-0.001,0.099,0.099,0.381,0.381,1,637.6,B,745.8,986.3,597,221.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
94,0,All industries,61,Nordwest Territories,2,Urban,1,Unincorporated,2017,372,..,1,..,0.243,0.243,0.515,0.515,0.799,0.799,1,118.1,A,166.8,115.6,102.6,87.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
95,0,All industries,61,Nordwest Territories,2,Urban,2,Incorporated,2017,614,..,1,..,-0.002,-0.002,0.091,0.091,0.25,0.25,1,828.9,A,676.1,1120.1,954.2,565,719,A,564.6,1033.9,884.3,393.2,88.4,109.9,B,111.5,86.2,69.9,171.9,48.7,86.7,A,83.5,92.3,92.7,69.6,13.3,B,16.5,7.7,7.3,30.4
96,0,All industries,61,Nordwest Territories,2,Urban,3,All businesses,2017,986,..,1,..,0.029,0.029,0.187,0.187,0.543,0.543,1,560.7,A,690.8,936.5,474.7,140.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
97,0,All industries,62,Nunavut,1,Rural,1,Unincorporated,2017,169,..,1,..,0.249,0.249,0.586,0.586,0.962,0.962,1,145.9,A,154.6,254,91.6,83.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
98,0,All industries,62,Nunavut,1,Rural,2,Incorporated,2017,321,..,1,..,-0.004,-0.004,0.078,0.078,0.207,0.207,1,1045.7,A,815.5,1359.9,1322.7,684.9,845.7,A,650.7,1073.5,1174,484.4,83.2,200.1,C,164.8,286.3,148.7,200.5,54.5,80.9,A,79.8,78.9,88.8,70.7,19.1,C,20.2,21.1,11.2,29.3
99,0,All industries,62,Nunavut,1,Rural,3,All businesses,2017,490,..,1,..,0.003,0.003,0.142,0.142,0.542,0.542,1,735.4,A,828,1317.6,606.4,189.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
100,11,"Agriculture, forestry, fishing and hunting",0,Canada,1,Rural,1,Unincorporated,2017,11909,..,1,..,0.228,0.228,0.483,0.483,0.816,0.816,1,127.3,A,161.4,145.3,135.3,67,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
101,11,"Agriculture, forestry, fishing and hunting",0,Canada,1,Rural,2,Incorporated,2017,37334,..,1,..,-0.146,-0.146,-0.053,-0.053,0.145,0.145,1,811.1,B,857.7,955.6,859.2,571.9,752.6,B,798.9,897,807.4,507.1,97.8,58.5,B,58.8,58.6,51.8,64.9,83.8,92.8,B,93.1,93.9,94,88.7,7.2,B,6.9,6.1,6,11.3
102,11,"Agriculture, forestry, fishing and hunting",0,Canada,1,Rural,3,All businesses,2017,49243,..,1,..,-0.141,-0.141,0.039,0.039,0.332,0.332,1,645.7,B,869.8,864.7,594.7,253.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
103,11,"Agriculture, forestry, fishing and hunting",0,Canada,2,Urban,1,Unincorporated,2017,4979,..,1,..,0.183,0.183,0.456,0.456,0.757,0.757,1,125.6,A,175.7,135.5,115,76.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
104,11,"Agriculture, forestry, fishing and hunting",0,Canada,2,Urban,2,Incorporated,2017,17708,..,1,..,-0.275,-0.275,-0.021,-0.021,0.178,0.178,1,764.8,A,825.9,903.4,817.9,512,704,A,771,850,766.4,428.6,95.7,60.8,B,54.9,53.4,51.5,83.3,73.5,92.1,A,93.4,94.1,93.7,83.7,7.9,B,6.6,5.9,6.3,16.3
105,11,"Agriculture, forestry, fishing and hunting",0,Canada,2,Urban,3,All businesses,2017,22687,..,1,..,-0.147,-0.147,0.043,0.043,0.343,0.343,1,624.5,A,832.4,802.9,608.6,254.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
106,11,"Agriculture, forestry, fishing and hunting",15,Altantic,1,Rural,1,Unincorporated,2017,7519,..,1,..,0.296,0.296,0.544,0.544,0.901,0.901,1,121.7,A,148.5,152.9,118,67.2,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
107,11,"Agriculture, forestry, fishing and hunting",15,Altantic,1,Rural,2,Incorporated,2017,3873,..,1,..,-0.017,-0.017,0.105,0.105,0.321,0.321,1,684,A,813,745.2,612.5,565.2,650.3,B,764.9,723.1,591,522.4,97.9,33.7,B,48.1,22.1,21.5,42.9,54.6,95.1,B,94.1,97,96.5,92.4,4.9,B,5.9,3,3.5,7.6
108,11,"Agriculture, forestry, fishing and hunting",15,Altantic,1,Rural,3,All businesses,2017,11392,..,1,..,0.116,0.116,0.389,0.389,0.732,0.732,1,312.8,A,584.9,333.3,245.7,87.4,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
109,11,"Agriculture, forestry, fishing and hunting",15,Altantic,2,Urban,1,Unincorporated,2017,1497,..,1,..,0.344,0.344,0.567,0.567,0.88,0.88,1,136.7,A,168.2,164.3,137.5,76.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
110,11,"Agriculture, forestry, fishing and hunting",15,Altantic,2,Urban,2,Incorporated,2017,1048,..,1,..,-0.182,-0.182,0.031,0.031,0.267,0.267,1,696.8,A,659.2,879,790.4,458.6,659.3,B,621,837.2,768.8,410.3,97.3,37.5,B,38.2,41.8,21.5,48.3,56,94.6,B,94.2,95.2,97.3,89.5,5.4,B,5.8,4.8,2.7,10.5
111,11,"Agriculture, forestry, fishing and hunting",15,Altantic,2,Urban,3,All businesses,2017,2545,..,1,..,0.039,0.039,0.373,0.373,0.696,0.696,1,367.4,A,684.9,459.5,206.1,119,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
112,11,"Agriculture, forestry, fishing and hunting",10,Newfoundland and Labrador,1,Rural,1,Unincorporated,2017,3056,..,1,..,0.247,0.247,0.589,0.589,0.936,0.936,1,77.6,A,97.5,85.8,60.1,66.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
113,11,"Agriculture, forestry, fishing and hunting",10,Newfoundland and Labrador,1,Rural,2,Incorporated,2017,482,..,1,..,-0.028,-0.028,0.078,0.078,0.221,0.221,1,560.5,A,507.6,537.3,671.7,525.5,532,B,471.1,514.2,648.5,494.3,98.8,28.5,B,36.5,23.1,23.2,31.3,50.4,94.9,B,92.8,95.7,96.5,94,5.1,B,7.2,4.3,3.5,6
114,11,"Agriculture, forestry, fishing and hunting",10,Newfoundland and Labrador,1,Rural,3,All businesses,2017,3538,..,1,..,0.159,0.159,0.481,0.481,0.919,0.919,1,143.4,A,259.2,166.3,81.3,66.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
115,11,"Agriculture, forestry, fishing and hunting",10,Newfoundland and Labrador,2,Urban,1,Unincorporated,2017,421,..,1,..,0.631,0.631,0.913,0.913,0.973,0.973,1,94.6,A,112.7,103.1,76,86.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
116,11,"Agriculture, forestry, fishing and hunting",10,Newfoundland and Labrador,2,Urban,2,Incorporated,2017,165,..,1,..,-0.011,-0.011,0.107,0.107,0.301,0.301,1,751.3,A,397.1,1014,1079,514.9,712.8,B,361.2,982.2,1059.8,448,95.8,38.5,B,35.9,31.8,19.2,66.9,58.2,94.9,B,91,96.9,98.2,87,5.1,B,9,3.1,1.8,13
117,11,"Agriculture, forestry, fishing and hunting",10,Newfoundland and Labrador,2,Urban,3,All businesses,2017,586,..,1,..,0.247,0.247,0.793,0.793,0.952,0.952,1,279.5,A,619.7,312.1,92.6,93.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
118,11,"Agriculture, forestry, fishing and hunting",11,Prince Edward Island,1,Rural,1,Unincorporated,2017,1157,..,1,..,0.33,0.33,0.498,0.498,0.652,0.652,1,169.2,A,188.9,183.1,196.9,108,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
119,11,"Agriculture, forestry, fishing and hunting",11,Prince Edward Island,1,Rural,2,Incorporated,2017,485,..,1,..,-0.053,-0.053,0,0,0.309,0.309,1,936.6,A,1102.4,1371.1,790,483,879.6,B,1044.5,1263.7,758.3,451.8,98.4,57,B,58,107.3,31.7,31.2,79.8,93.9,B,94.7,92.2,96,93.5,6.1,B,5.3,7.8,4,6.5
120,11,"Agriculture, forestry, fishing and hunting",11,Prince Edward Island,1,Rural,3,All businesses,2017,1642,..,1,..,0.161,0.161,0.416,0.416,0.604,0.604,1,395.9,A,955.1,242.3,228.8,157.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
121,11,"Agriculture, forestry, fishing and hunting",11,Prince Edward Island,2,Urban,1,Unincorporated,2017,125,..,1,..,0.298,0.298,0.461,0.461,0.593,0.593,1,151.5,A,149.8,162.1,179.1,115.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
122,11,"Agriculture, forestry, fishing and hunting",11,Prince Edward Island,2,Urban,2,Incorporated,2017,115,..,1,..,-0.266,-0.266,-0.049,-0.049,0.11,0.11,1,771.3,A,649.8,1164.4,650,621.2,725,A,600.9,1102.4,624.8,571.9,98.3,46.3,A,48.8,61.9,25.2,49.3,77.4,94,A,92.5,94.7,96.1,92.1,6,A,7.5,5.3,3.9,7.9
123,11,"Agriculture, forestry, fishing and hunting",11,Prince Edward Island,2,Urban,3,All businesses,2017,240,..,1,..,-0.106,-0.106,0.277,0.277,0.525,0.525,1,448.5,A,861,452.1,208.8,272.1,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
124,11,"Agriculture, forestry, fishing and hunting",12,Nova Scotia,1,Rural,1,Unincorporated,2017,2065,..,1,..,0.346,0.346,0.609,0.609,0.932,0.932,1,149.2,A,234.3,183.6,112.7,66.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
125,11,"Agriculture, forestry, fishing and hunting",12,Nova Scotia,1,Rural,2,Incorporated,2017,1772,..,1,..,0,0,0.158,0.158,0.347,0.347,1,561.6,A,665.1,651.9,521.9,407.4,532.6,C,624.5,638.2,499.6,368.1,97.9,29,B,40.6,13.7,22.3,39.3,48.4,94.8,C,93.9,97.9,95.7,90.4,5.2,B,6.1,2.1,4.3,9.6
126,11,"Agriculture, forestry, fishing and hunting",12,Nova Scotia,1,Rural,3,All businesses,2017,3837,..,1,..,0.121,0.121,0.368,0.368,0.71,0.71,1,339.7,A,588.9,411.3,264.9,93.5,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
127,11,"Agriculture, forestry, fishing and hunting",12,Nova Scotia,2,Urban,1,Unincorporated,2017,737,..,1,..,0.344,0.344,0.537,0.537,0.735,0.735,1,151.8,A,168.5,181.7,174.1,82.7,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
128,11,"Agriculture, forestry, fishing and hunting",12,Nova Scotia,2,Urban,2,Incorporated,2017,472,..,1,..,-0.216,-0.216,0.034,0.034,0.337,0.337,1,654.7,A,618.4,1038.9,605.3,356,620.9,A,575.6,979.8,588.9,339.3,97.7,33.8,B,42.8,59.2,16.4,16.8,54.9,94.8,A,93.1,94.3,97.3,95.3,5.2,B,6.9,5.7,2.7,4.7
129,11,"Agriculture, forestry, fishing and hunting",12,Nova Scotia,2,Urban,3,All businesses,2017,1209,..,1,..,0.053,0.053,0.397,0.397,0.654,0.654,1,348.1,A,709,343.3,223.3,116.8,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
130,11,"Agriculture, forestry, fishing and hunting",13,New Brunswick,1,Rural,1,Unincorporated,2017,1241,..,1,..,0.283,0.283,0.481,0.481,0.736,0.736,1,140,A,143.3,149.9,174.8,92,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
131,11,"Agriculture, forestry, fishing and hunting",13,New Brunswick,1,Rural,2,Incorporated,2017,1134,..,1,..,-0.048,-0.048,0.074,0.074,0.312,0.312,1,819.7,A,803,797.9,763.7,914.3,786.6,B,768.8,779.7,745.6,852.2,97.4,33.2,C,34.3,18.2,18.1,62.1,55.3,96,B,95.7,97.7,97.6,93.2,4,C,4.3,2.3,2.4,6.8
132,11,"Agriculture, forestry, fishing and hunting",13,New Brunswick,1,Rural,3,All businesses,2017,2375,..,1,..,0.039,0.039,0.306,0.306,0.565,0.565,1,464.6,A,700,507.9,382.4,268,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
133,11,"Agriculture, forestry, fishing and hunting",13,New Brunswick,2,Urban,1,Unincorporated,2017,214,..,1,..,0.155,0.155,0.355,0.355,0.554,0.554,1,159.2,A,217.8,156.1,152.1,110.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
134,11,"Agriculture, forestry, fishing and hunting",13,New Brunswick,2,Urban,2,Incorporated,2017,296,..,1,..,-0.12,-0.12,0.029,0.029,0.188,0.188,1,704.6,A,587.2,827.5,880.7,522.9,665.3,B,565.2,809.3,857.3,429.4,97.3,39.3,B,22,18.2,23.5,93.5,48.3,94.4,B,96.3,97.8,97.3,82.1,5.6,B,3.7,2.2,2.7,17.9
135,11,"Agriculture, forestry, fishing and hunting",13,New Brunswick,2,Urban,3,All businesses,2017,510,..,1,..,-0.007,-0.007,0.145,0.145,0.406,0.406,1,475.8,A,534.5,743.6,417.3,207.6,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
136,11,"Agriculture, forestry, fishing and hunting",24,Québec,1,Rural,1,Unincorporated,2017,1562,..,1,..,0.188,0.188,0.431,0.431,0.6,0.6,1,140.8,A,137.1,125.1,166.6,134.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
137,11,"Agriculture, forestry, fishing and hunting",24,Québec,1,Rural,2,Incorporated,2017,8833,..,1,..,-0.069,-0.069,-0.024,-0.024,0.131,0.131,1,678.1,A,771.2,715.6,709.7,515.9,631.9,A,721.9,669.7,665.4,470.7,98.1,46.2,B,49.2,45.9,44.2,45.3,84.3,93.2,A,93.6,93.6,93.8,91.2,6.8,B,6.4,6.4,6.2,8.8
138,11,"Agriculture, forestry, fishing and hunting",24,Québec,1,Rural,3,All businesses,2017,10395,..,1,..,-0.167,-0.167,0.001,0.001,0.223,0.223,1,597.4,A,749.6,687.9,615.1,336.9,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
139,11,"Agriculture, forestry, fishing and hunting",24,Québec,2,Urban,1,Unincorporated,2017,512,..,1,..,0.034,0.034,0.281,0.281,0.55,0.55,1,110.4,A,130.4,139.3,108.6,63.3,..,,..,..,..,..,..,..,,..,..,..,..,..,..,,..,..,..,..,..,,..,..,..,..
140,11,"Agriculture, forestry, fishing and hunting",24,Québec,2,Urban,2,Incorporated,2017,3196,..,1,..,-0.252,-0.252,-0.033,-0.033,0.134,0.134,1,695.8,A,770.6,764.8,781.1,466.9,640.4,A,718.5,714.8,721,407.1,96,55.5,B,52.1,49.9,60.1,59.7,77.1,92,A,93.2,93.5,92.3,87.2,8,B,6.8,6.5,7.7,12.8
